seqName,errors,warnings,failedGenes
"C4-ND-96_Vietnam_TayNinh_2012-04-01","","",""
"C4-ND-118_Vietnam_TraVinh_2012-04-22","","",""
"C4-ND-159_Vietnam_HoChiMinh_2012-08-07","","",""
"C4-ND-179_Vietnam_HoChiMinh_2012-04-04","","",""
"EV71/FJFZ092/CHN/2010","","",""
"EV71/FJXM001/CHN/2010","","",""
"EV71/FJXM012/CHN/2010","","",""
"EV71/FJSM008/CHN/2010","","",""
"EV71/FJSM012/CHN/2010","","",""
"EV71/FJQZ018/CHN/2010","","",""
"EV71/FJQZ040/CHN/2010","","",""
"EV71/FJZZ014/CHN/2010","","",""
"EV71/FJXM010/CHN/2011","","",""
"EV71/FJND056/CHN/2011","","",""
"EV71/FJSM005/CHN/2012","","",""
"EV71/FJSM057/CHN/2012","","",""
"EV71/FJQZ103/CHN/2012","","",""
"EV71/FJLY004/CHN/2012","","",""
"EV71/FJND011/CHN/2012","","",""
"EV71/FJPT011/CHN/2012","","",""
"EV71/FJPT013/CHN/2012","","",""
"EV71/FJFZ033/CHN/2013","","",""
"EV71/FJLY012/CHN/2013","","",""
"EV71/FJNP310/CHN/2013","","",""
"EV71/FJFZ569/CHN/2014","","",""
"EV71/FJNP108/CHN/2014","","",""
"EV71/FJPT077G/CHN/2014","","",""
"EV71/FJQZ088/CHN/2015","","",""
"EV71/FJPTN027/CHN/2015","","",""
"EV71/FJPT020/CHN/2015","","",""
"EV71/FJFZ536/CHN/2015","","",""
"EV71/FJFZ495/CHN/2015","","",""
"EV71/FJFZ333/CHN/2015","","",""
"EV71/FJFZ259/CHN/2015","","",""
"EV71/FJZZ124/CHN/2015","","",""
"992879/NI/DE2015","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"45894/BE/DE2015","Unable to align: no seed matches","","<<ALL>>"
"46411/NW/DE2015","Unable to align: no seed matches","","<<ALL>>"
"CQ2014-86","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"614-2014-Henan","","",""
"98-2014-Henan","","",""
"248-2014-Henan","","",""
"294-2014-Henan","","",""
"428-2014-Henan","","",""
"398-2014-Henan","","",""
"565-2014-Henan","","",""
"1074-2014-Henan","","",""
"1127-2014-Henan","","",""
"1142-2014-Henan","","",""
"563-2014-Henan","","",""
"992-2014-Henan","","",""
"1187-2014-Henan","","",""
"1385-2014-Henan","","",""
"1404-2014-Henan","","",""
"1450-2014-Henan","","",""
"68-2015-Henan","","",""
"HFM030","","",""
"HFM072","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"HFM088","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"E2015216-TW","","",""
"EVA71/Homosapiens/VNM/12.1/2013","Unable to align: no seed matches","","<<ALL>>"
"EVA71/Homosapiens/VNM/15.1/2014","Unable to align: no seed matches","","<<ALL>>"
"EVA71/Homosapiens/VNM/15.2/2014","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"20094939-Sapporo-2010Mar","","",""
"20104164-Sapporo-2010Jul","","",""
"20104317-Sapporo-2010Nov","","",""
"201B-YN-CHN-2011","","",""
"239B-YN-CHN-2011","","",""
"143Y-YN-CHN-2014","","",""
"26Y-YN-CHN-2015","","",""
"27Y-YN-CHN-2015","","",""
"N826-Sendai-2003","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"K493-Sendai-2003","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"K399-Sendai-2003","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"2779-Yamagata-2002","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"2317-Yamagata-2006","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"15NHP108","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"16NHP379","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"16NHP442","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"1372Y1EVA71","","",""
"1505F1EVA71","","",""
"2337G1EVA71","","",""
"4001Y1EVA71","","",""
"7548Y1EVA71","","",""
"7667F1EVA71","","",""
"7707F1EVA71","","",""
"7998F1EVA71","","",""
"15/YN/2007AFP/","","",""
"64/YN/2008AFP/","","",""
"176/YN/2010AFP/","","",""
"118/YN/2013AFP/","","",""
"83/YN/2014AFP/","","",""
"239/YN/2015AFP/","","",""
"2019-EV-A71-261","","",""
"2019-EV-A71-400","","",""
"2019-EV-A71-405","","",""
"2019-EV-A71-477","","",""
"2019-HA96","","",""
"2019-EV-A71-R480","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV-A71/2019/FR/0622","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"C7/Osaka/Japan97","","",""
"Nagoya/Japan73","Unable to align: no seed matches","","<<ALL>>"
"258/Bulgaria75","Unable to align: no seed matches","","<<ALL>>"
"V-6458/EV71/Kanagawa/1986","Unable to align: no seed matches","","<<ALL>>"
"V-11911/EV71/Kanagawa/1994","Unable to align: no seed matches","","<<ALL>>"
"SE292/Hiroshima/00","","",""
"H25-CHN-00","","",""
"97-56-CHN-97","","",""
"FukuokaCity03-131","","",""
"100-Yamagata-03","","",""
"1695-Yamagata-01","","",""
"828-Yamagata-03","","",""
"1897-Yamagata-03","","",""
"111-04","","",""
"Y97-1134","","",""
"1758-Yamagata-07","","",""
"Nagoya","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"10893","","",""
"12677","","",""
"12990","","",""
"20233","","",""
"4446","","",""
"1185","","",""
"13378","","",""
"24707","","",""
"6874","","",""
"1474","","",""
"2485","","",""
"265","","",""
"2682","","",""
"3114","","",""
"3128","","",""
"2222","Unable to align: no seed matches","","<<ALL>>"
"3064","Unable to align: no seed matches","","<<ALL>>"
"15051","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"9443","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"480","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"9612","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"08-TW-05096","","",""
"08-TW-05197","","",""
"20574","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"DY2011-55","","",""
"SC10-25","","",""
"SC10-27","","",""
"SC10-229","","",""
"SC10-246","","",""
"SC10-268","","",""
"166-YN-2010","","",""
"183-YN-2010","","",""
"1061-TN-87","","",""
"8209-MD-87","","",""
"2253-NY-94","","",""
"2264-CA-94","","",""
"0915-MA-87","","",""
"TW/2418/98","Unable to align: no seed matches","","<<ALL>>"
"2234-NY-77","","",""
"2241-NY-79","","",""
"2605-AUS-74","","",""
"4826-CT-83","","",""
"7635-WA-87","","",""
"2303-MAA-97","","",""
"2305-MAA-97","","",""
"9166-TX-89","","",""
"9718-TX-89","","",""
"Tainan/5746/98","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"Tainan/6092/98","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"14F/AUS/9/99","","",""
"4350/SIN/98","","",""
"N5033-TW-98","Unable to align: no seed matches","","<<ALL>>"
"H0001-TW-98","Unable to align: no seed matches","","<<ALL>>"
"M0226-TW-00","Unable to align: no seed matches","","<<ALL>>"
"N5157-TW-98","Unable to align: no seed matches","","<<ALL>>"
"M0485-TW-00","Unable to align: no seed matches","","<<ALL>>"
"236-TW-86","Unable to align: no seed matches","","<<ALL>>"
"S0309-TW-00","","",""
"M0225-TW-00","","",""
"0915-MAA-00","","",""
"0042-MAA-00","","",""
"0414-MAA-97","","",""
"0615-MAA-99","","",""
"SB9465-SAR-03","","",""
"S19871-SAR-03","","",""
"MY104-9-SAR-97","Unable to align: no seed matches","","<<ALL>>"
"9901-SYD-01","","",""
"9917-SYD-01","","",""
"9923-SYD-01","","",""
"NO-1018","","",""
"6F/AUS/6/99","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"2006-125","","",""
"E98143-TW","","",""
"E20051501-TW","","",""
"N0781TW-01","","",""
"N3793TW-01","","",""
"5145TW-98","","",""
"PLday1-CH-06","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"2007-08747","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Fuyang.Anhui.P.R.C/17.08/1","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"518-02F/SD/CHN/07","","",""
"521-19T/SD/CHN/07","","",""
"522-04T/SD/CHN/07","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"522-08T/SD/CHN/07","","",""
"522-16F/SD/CHN/07","","",""
"522-17T/SD/CHN/07","","",""
"523-03F/SD/CHN/07","","",""
"523-04F/SD/CHN/07","","",""
"523-10T/SD/CHN/07","","",""
"523-14T/SD/CHN/07","","",""
"TC06T/SD/CHN/07","","",""
"TC16T/SD/CHN/07","","",""
"Xinhui-7","","",""
"THA-08-17461","","",""
"N2776-TW03","","",""
"N2838-TW03","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"GZ-08-01","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"N6717-TW98","Unable to align: no seed matches","","<<ALL>>"
"NUH0012/SIN/08","","",""
"CY28/BJ/CHN/2008","","",""
"CSF-2431/08","","",""
"2208-FR-2008","","",""
"Siriraj36/TH/01","","",""
"Siriraj12/TH/03","","",""
"Siriraj02/TH/06","","",""
"EV71/BRU/2006/35652","","",""
"EV71/BRU/2006/35731","","",""
"ANG737_FRA03","","",""
"ANG544_FRA06","","",""
"NAN293_FRA07","","",""
"STU499202_GER04","","",""
"CAE571_FRA03","Unable to align: no seed matches","","<<ALL>>"
"LYO26277_FRA06","Unable to align: no seed matches","","<<ALL>>"
"NAN387_FRA06","Unable to align: no seed matches","","<<ALL>>"
"STU562356_GER03","Unable to align: no seed matches","","<<ALL>>"
"STU563449_GER03","Unable to align: no seed matches","","<<ALL>>"
"BER180_GER06","Unable to align: no seed matches","","<<ALL>>"
"ESP08/54720","","",""
"1404-Luan_CHN_-08","","",""
"EV71/Fuyang.Anhui.CHN/17.08/26","","",""
"EV71/Fuyang.Anhui.CHN/17.08/17","","",""
"EV71/Fuyang.Anhui.CHN/19.08/6","","",""
"TW/2429/04","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW/70516/08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW/72232/04","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"HZ150F/SD/CHN/2009/EV71","","",""
"LY0004F/SD/CHN/2009/EV71","","",""
"06272/SD/CHN/2006/EV71","","",""
"ZH-ETC153/GD/CHN/09","","",""
"FY08-C30-P2","Unable to align: no seed matches","","<<ALL>>"
"EV71/Lanzhou01","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"GD08-EV71-495","","",""
"BJ293","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"09-29H/HuB/CHN/2009","","",""
"20/HeB/CHN/2008","","",""
"082/NX/CHN/2008","","",""
"EV0482/Sabah/08","","",""
"EV0562/Penang/08","","",""
"EV0764/Johor/08","","",""
"EV1705/Johor/09","","",""
"SHAPHC61T/SH/CHN/08","","",""
"340/Changsha/China/HFMD/2010","","",""
"06-ZJ-CHN-Z-10","","",""
"China/GD260/2009","Unable to align: no seed matches","","<<ALL>>"
"Fuyang-0805a","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW-1743-00","","",""
"TW-2387-00","","",""
"TW-2632-00","","",""
"TW-3307-00","","",""
"TW-4138-00","","",""
"TW-5110-00","","",""
"TW-2466-01","","",""
"TW-2525-01","","",""
"TW-2587-01","","",""
"TW-2823-01","","",""
"TW-3482-01","","",""
"TW-3802-01","","",""
"TW-4094-01","","",""
"TW-4103-01","","",""
"TW-5373-01","","",""
"TW-6213-01","","",""
"TW-3804-02","","",""
"TW-3881-02","","",""
"TW-3929-02","","",""
"TW-5861-02","","",""
"TW-6301-02","","",""
"TW-6407-02","","",""
"TW-70233-03","","",""
"TW-1747-98","","",""
"TW-2911-98","","",""
"TW-3592-98","","",""
"GX10/33","","",""
"EV124_07","Unable to align: no seed matches","","<<ALL>>"
"1204/HN/CHN/2010","","",""
"696/CQ/CHN/2010","","",""
"533/CQ/CHN/2010","","",""
"1217/HN/CHN/2010","","",""
"759/CQ/CHN/2010","","",""
"760/CQ/CHN/2010","","",""
"498/SD/CHN/2010","","",""
"462/SD/CHN/2010","","",""
"579/SD/CHN/2010","","",""
"661/CQ/CHN/2010","","",""
"728/CQ/CHN/2010","","",""
"544/CQ/CHN/2010","","",""
"1212/HN/CHN/2010","","",""
"1241/HN/CHN/2010","","",""
"642/SD/CHN/2010","","",""
"GB03/Ab/W/10","","",""
"JP06/Ac/W/03","","",""
"JP12/Ac/L/06","","",""
"JP38/Sm/W/00","","",""
"MY16/Sw/A/06","","",""
"MY20/Sw/A/06","","",""
"MY48/Sw/A/08","","",""
"NL01/ns/W/07","","",""
"NL02/ns/W/07","","",""
"JP09/Ac/05/L","Unable to align: no seed matches","","<<ALL>>"
"JP17/Ac/10/Y","Unable to align: no seed matches","","<<ALL>>"
"JP27/Sd/03/W","Unable to align: no seed matches","","<<ALL>>"
"JP29/Sd/06/L","Unable to align: no seed matches","","<<ALL>>"
"JP34/Sm/00/W","Unable to align: no seed matches","","<<ALL>>"
"MY29/Sa/06/A","Unable to align: no seed matches","","<<ALL>>"
"MY45/Sa/06/A","Unable to align: no seed matches","","<<ALL>>"
"MY67/Sa/00/W","Unable to align: no seed matches","","<<ALL>>"
"MY69/Sa/03/W","Unable to align: no seed matches","","<<ALL>>"
"MY97/Sa/06/A","Unable to align: no seed matches","","<<ALL>>"
"Shanghai51-2009","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"Shanghai64-2009","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"Shanghai118-2009","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Henan/106/2009","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"BJ110Y","","",""
"02203","","",""
"NT10","","",""
"419/GD/China/2009","","",""
"265/GD/China/2009","","",""
"16/GD/China/2010","","",""
"15/GD/China/2010","","",""
"EV71/Ningbo.CHN/001/2009","","",""
"13-EV71-YN-CHN-2010","","",""
"23/EV71/YN/CHN/2010","","",""
"M183-1176F/HeN/CHN/2009","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SX006/SX/CHN/2010","","",""
"PM-17838-98","","",""
"PM-17164-00","","",""
"7-YN-CHN-2009","","",""
"25-YN-CHN-2009","","",""
"GD08EV207","","",""
"GD08EV038","","",""
"GD09EV477","","",""
"GD09EV468","","",""
"GD09EV308","","",""
"GD09EV302","","",""
"GD09EV291","","",""
"GD09EV254","","",""
"GD09EV240","","",""
"GD09EV169","","",""
"GD09EV166","","",""
"GD09EV567","","",""
"GD09EV557","","",""
"GD09EV487","","",""
"GD09EV483","","",""
"2010-EV71-1059-2010","","",""
"2010-EV71-1064-2010","","",""
"2010-EV71-667-2010","","",""
"2010-EV71-28-2010","","",""
"G306-945F/HeN/CHN/2009","","",""
"G443-1083F/HeN/CHN/2009","","",""
"Nj012-JS-CHN2010","","",""
"Nj023-JS-CHN2010","","",""
"Nj030-JS-CHN2010","","",""
"Nj033-JS-CHN2010","","",""
"Nj071-JS-CHN2010","","",""
"Nj113-JS-CHN2010","","",""
"Nj149-JS-CHN2010","","",""
"Nj150-JS-CHN2010","","",""
"Nj182-JS-CHN2010","","",""
"Nj184-JS-CHN2010","","",""
"0964/SYD/98","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Ningbo.CHN/267/2009","","",""
"EV71/Cixi.CHN/075/2010","","",""
"YN37B/YN/CHN/10","","",""
"Cixi.CHN/102/2010","","",""
"Ningbo.CHN/046/2011","","",""
"Ningbo.CHN/080/2010","","",""
"Ningbo.CHN/332/2011","","",""
"Cixi.CHN/195/2010","","",""
"Cixi.CHN/012/2011","","",""
"Cixi.CHN/016/2011","","",""
"09153/SD/CHN/09","","",""
"BC08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"C2/EV71/255/PHL/2002","","",""
"HN1360/HN/CHN/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"HN318/HN/CHN/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SHAPHC695F/SH/CHN/10","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SCDC032011","","",""
"SCDC102011","","",""
"SB12007","","",""
"SB12282","","",""
"B22952","","",""
"C1SB9580","","",""
"C28M","","",""
"C397","","",""
"Shanghai10-38350","","",""
"2008-05","","",""
"2009-09","","",""
"2009-14","","",""
"2010-10","","",""
"2010-12","","",""
"EV71/Hubei-XF/CHN/2010","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71-XY20-3C3D","Unable to align: no seed matches","","<<ALL>>"
"EV71-XYZZ3-3C3D","Unable to align: no seed matches","","<<ALL>>"
"26M/AUS/4/99/GuaR1","Unable to align: no seed matches","","<<ALL>>"
"EV71/XY4/2011","","",""
"GD-DG2011-3","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"GD-DG2011-8","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"LPS42-2011","","",""
"LPS126-2011","","",""
"AS133-2010","","",""
"QDN100-2010","","",""
"193ZY-2010","","",""
"21QN-2010","","",""
"27BJ-2010","","",""
"32-2BJ-2010","","",""
"39BJ-2010","","",""
"41-2BJ-2010","","",""
"47-2BJ-2010","","",""
"7QXN-2010","","",""
"9TR-2010","","",""
"67LPS-2010","","",""
"A-2009","","",""
"SDLY96","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"201108","","",""
"13HF122/QD/2013/EV71","","",""
"13HF54/QD/2013/EV71","","",""
"09/SHENZHEN/12/China/HFMDsevere/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"BJ14-13","","",""
"C5-004-2006_Vietnam_KienGiang_2006-02-15","","",""
"C5-010-2006_Vietnam_NinhThuan_2006-03-15","","",""
"C4-046S-2012_Vietnam_DongNai_2012-01-03","","",""
"C4-1004TS-2011_Vietnam_DongNai_2011-08-17","","",""
"C4-105TS-2011_Vietnam_LongAn_2011-05-26","","",""
"C4-1115TS-2011_Vietnam_HoChiMinh_2011-08-24","","",""
"C5-111S-2009_Vietnam_BinhDuong_2009-07-08","","",""
"C5-112S-2011_Vietnam_BinhDuong_2011-05-26","","",""
"C4-1188TS-2011_Vietnam_HoChiMinh_2011-08-23","","",""
"C4-1214S-2011_Vietnam_DongNai_2011-09-01","","",""
"C4-125TS-2012_Vietnam_CanTho_2012-01-22","","",""
"C4-1270S-2011_Vietnam_HoChiMinh_2011-09-07","","",""
"C5-129-2007_Vietnam_HauGiang_2007-12-07","","",""
"C4-1300TS-2011_Vietnam_HoChiMinh_2011-09-10","","",""
"C5-1337TS-2011_Vietnam_GiaLai_2011-08-29","","",""
"C4-1545S-2011_Vietnam_CanTho_2011-10-02","","",""
"C5-15S-2008_Vietnam_BinhDuong_2008-04-15","","",""
"C4-163TS-2011_Vietnam_HoChiMinh_2011-06-01","","",""
"C4-1741TS-2011_Vietnam_BinhPhuoc_2011-10-06","","",""
"C4-1941TS-2011_Vietnam_DongThap_2011-10-25","","",""
"C5-198TS-2010_Vietnam_BinhDuong_2010-02-23","","",""
"C4-208TS-2011_Vietnam_HoChiMinh_2011-06-07","","",""
"C4-228TS-2011_Vietnam_HoChiMinh_2011-06-13","","",""
"C4-235TS-2012_Vietnam_BinhPhuoc_2012-03-25","","",""
"C4-242TS-2012_Vietnam_HoChiMinh_2012-03-31","","",""
"C4-245TS-2011_Vietnam_HoChiMinh_2011-06-15","","",""
"C4-259S-2011_Vietnam_DongNai_2011-06-11","","",""
"C5-27S-2007_Vietnam_HoChiMinh_2007-06-15","","",""
